Date,open,high,low,close,volume,dividends,stock splits
2016-09-19 00:00:00-04:00,20.488911180531055,20.55378615838118,20.333778381347656,20.333778381347656,20762100,0.0,0.0
2016-09-20 00:00:00-04:00,20.350701102090362,20.463525397806148,20.280186925996766,20.299930572509766,17731800,0.0,0.0
2016-09-21 00:00:00-04:00,20.3591687615645,20.460711462799402,20.17018781218365,20.361989974975586,20027700,0.0,0.0
2016-09-22 00:00:00-04:00,20.429685549590324,20.460712442732348,20.30557959098879,20.38455581665039,17615700,0.0,0.0
2016-09-23 00:00:00-04:00,20.477639388590458,20.52558872788299,20.40430235172912,20.407123565673828,23089200,0.0,0.0
2016-09-26 00:00:00-04:00,20.395837516276348,20.40147994338906,20.173010064321268,20.201215744018555,17846100,0.0,0.0
2016-09-27 00:00:00-04:00,20.28865538954309,20.446609453679834,20.189933897711807,20.401479721069336,19033200,0.0,0.0
2016-09-28 00:00:00-04:00,20.37044900934944,20.398654683451706,20.133517150578157,20.249162673950195,18554700,0.0,0.0
2016-09-29 00:00:00-04:00,20.187114175128805,20.22660309757113,19.91915697320114,19.950183868408203,23990400,0.0,0.0
2016-09-30 00:00:00-04:00,20.167369170104024,20.438149203265954,20.13916348826286,20.342248916625977,29947800,0.0,0.0
2016-10-03 00:00:00-04:00,20.26045722987867,20.35071673578989,20.19558381524271,20.311227798461914,17573100,0.0,0.0
2016-10-04 00:00:00-04:00,20.308402546824674,20.46917785223108,20.181475353700385,20.23788833618164,19707900,0.0,0.0
2016-10-05 00:00:00-04:00,20.271735478781032,20.38455983336254,20.19557883769265,20.215322494506836,19393200,0.0,0.0
2016-10-06 00:00:00-04:00,20.215308918248766,20.215308918248766,19.43117977702337,19.563749313354492,60330900,0.0,0.0
2016-10-07 00:00:00-04:00,19.53554995588293,19.5947841385012,19.22810387318391,19.377595901489258,37961400,0.0,0.0
2016-10-10 00:00:00-04:00,19.391701108619767,19.45093367957574,19.109637865280533,19.17451286315918,26965200,0.0,0.0
2016-10-11 00:00:00-04:00,19.166050754809156,19.168871968258433,18.98271061580232,19.00809669494629,25774500,0.0,0.0
2016-10-12 00:00:00-04:00,19.10681970457469,19.154770653229164,19.00245739417767,19.027843475341797,26822100,0.0,0.0
