Date,open,high,low,close,volume,dividends,stock splits
2016-09-19 00:00:00-04:00,65.99198346374737,66.12849497886354,65.3254774171857,65.7510757446289,4351200,0.0,0.0
2016-09-20 00:00:00-04:00,66.21682426928388,66.38545721407681,65.57441392624477,65.60652923583984,2774600,0.0,0.0
2016-09-21 00:00:00-04:00,66.08835623990265,67.04394309462498,65.85548038200972,67.02788543701172,4264300,0.0,0.0
2016-09-22 00:00:00-04:00,67.4294060428019,67.81485115820654,66.89941135094597,67.05198669433594,3925200,0.0,0.0
2016-09-23 00:00:00-04:00,67.06001921935686,67.11623022115523,66.1606370640433,66.20079040527344,3031500,0.0,0.0
2016-09-26 00:00:00-04:00,66.00804411971872,66.39349526252151,65.85547494211055,66.14456176757812,3340800,0.0,0.0
2016-09-27 00:00:00-04:00,66.0000068973215,66.55408477783203,65.58243438789707,66.55408477783203,4295600,0.0,0.0
2016-09-28 00:00:00-04:00,66.85119668895365,69.58948888746087,66.76286428728979,69.53327178955078,9497100,0.0,0.0
2016-09-29 00:00:00-04:00,69.28436668626333,71.34812194540818,69.28436668626333,70.23995971679688,10616400,0.0,0.0
2016-09-30 00:00:00-04:00,70.65751415894471,71.45250596311517,70.51297075150806,71.28386688232422,6379100,0.0,0.0
2016-10-03 00:00:00-04:00,70.85023366203058,71.62112969356606,70.80204844806538,70.890380859375,4294600,0.0,0.0
2016-10-04 00:00:00-04:00,71.06705754634807,71.42841301546002,70.00707456020983,70.2720718383789,4743300,0.0,0.0
2016-10-05 00:00:00-04:00,70.76191271109879,72.16719350302688,70.69766983309866,71.80583190917969,5189500,0.0,0.0
2016-10-06 00:00:00-04:00,71.43644923896397,71.99856526855052,71.2356948269413,71.70144653320312,3786900,0.0,0.0
2016-10-07 00:00:00-04:00,71.88613356235835,72.06279841633958,70.61737039806604,71.04296875,3774200,0.0,0.0
2016-10-10 00:00:00-04:00,71.54887750796712,71.87008582074192,70.77798123323099,70.84222412109375,3785700,0.0,0.0
2016-10-11 00:00:00-04:00,71.54887637188742,71.72554124743534,70.071326733739,70.23995971679688,6471900,0.0,0.0
2016-10-12 00:00:00-04:00,70.26404995920478,70.46480438765965,69.87859876089429,70.32829284667969,3950000,0.0,0.0
2016-10-13 00:00:00-04:00,69.78222895584479,69.91874047413151,69.26829819455764,69.83843994140625,5677000,0.0,0.0
2016-10-14 00:00:00-04:00,70.52904424110228,71.00282173113602,70.31222603683634,70.40055847167969,3601000,0.0,0.0
2016-10-17 00:00:00-04:00,70.16767422036915,70.44070338447986,69.78222921126195,70.09540557861328,4479700,0.0,0.0
2016-10-18 00:00:00-04:00,70.75388504151783,70.82615368867663,69.67783821369234,70.03919982910156,3715700,0.0,0.0
2016-10-19 00:00:00-04:00,70.11147368578663,70.8904018379134,69.75011817006585,70.66555786132812,5943900,0.0,0.0
2016-10-20 00:00:00-04:00,70.5278043365023,70.69792580165125,69.85542126394684,70.17945861816406,4576600,0.77,0.0
2016-10-21 00:00:00-04:00,69.45038481665122,70.17947521669751,69.1506433944288,69.93644714355469,3592500,0.0,0.0
2016-10-24 00:00:00-04:00,69.76634375591131,70.58454651610914,69.29648070628402,69.66102600097656,5096500,0.0,0.0
2016-10-25 00:00:00-04:00,69.5557267458604,71.00581775063787,67.95171356775944,68.43778228759766,11639200,0.0,0.0
2016-10-26 00:00:00-04:00,67.89497928878694,68.36484223418778,67.14158049034013,68.15421295166016,6582100,0.0,0.0
2016-10-27 00:00:00-04:00,68.27574988421658,68.32435427865822,67.00388339116145,67.24691772460938,5003200,0.0,0.0
2016-10-28 00:00:00-04:00,67.49801054544018,68.18659919378361,67.23877695380678,67.95166778564453,4974000,0.0,0.0
2016-10-31 00:00:00-04:00,68.20283033131959,68.35674627800796,67.57094860118131,67.6114501953125,4679400,0.0,0.0
2016-11-01 00:00:00-04:00,67.6195641234857,67.76538348373583,66.14517111678755,66.62313079833984,5139600,0.0,0.0
2016-11-02 00:00:00-04:00,66.55022140308449,66.55022140308449,65.07582845853973,65.70771026611328,5228600,0.0,0.0
2016-11-03 00:00:00-04:00,66.13705223098687,66.1613544216784,65.35935122576714,65.83731079101562,3859000,0.0,0.0
2016-11-04 00:00:00-04:00,65.89403607622728,67.15780596514374,65.28645641945087,66.67984008789062,5745800,0.0,0.0
2016-11-07 00:00:00-05:00,67.83829460695262,68.17854392402042,67.21451552346515,67.84639739990234,3786400,0.0,0.0
2016-11-08 00:00:00-05:00,67.86259288018303,68.85902621428598,67.28741822642043,68.59979248046875,3407700,0.0,0.0
2016-11-09 00:00:00-05:00,72.73132651240888,75.50188796127762,72.39108342513431,73.88167572021484,19281900,0.0,0.0
2016-11-10 00:00:00-05:00,74.56214541067428,76.91955029091656,74.4001205274473,75.70439147949219,14174400,0.0,0.0
2016-11-11 00:00:00-05:00,75.65581480448348,76.42541319457622,74.38394836341911,75.34797668457031,7369900,0.0,0.0
2016-11-14 00:00:00-05:00,75.54240064246682,77.36513953196334,75.35607350317899,76.2876968383789,7552800,0.0,0.0
2016-11-15 00:00:00-05:00,75.7124794820053,76.52258519807292,75.0481930420545,76.50638580322266,4645400,0.0,0.0
2016-11-16 00:00:00-05:00,75.96363321791098,76.47400392876459,75.21023442721004,75.6233901977539,3297200,0.0,0.0
2016-11-17 00:00:00-05:00,75.74494443649544,75.74494443649544,74.85382867924912,75.16166687011719,3942200,0.0,0.0
2016-11-18 00:00:00-05:00,75.34796680060273,75.66390767135387,74.44874857442834,74.80519104003906,4715900,0.0,0.0
