Date,open,high,low,close,volume,dividends,stock splits
2016-09-19 00:00:00-04:00,128.77912395595837,128.8088615928508,127.1434782970752,127.53008270263672,14958800,0.0,0.0
2016-09-20 00:00:00-04:00,127.53007962254557,128.0455571928311,126.91548164033243,127.52017211914062,11083800,0.0,0.0
2016-09-21 00:00:00-04:00,128.0059219177033,128.8782511893033,127.27235820830364,128.80886840820312,14068300,0.0,0.0
2016-09-22 00:00:00-04:00,129.36397384469043,129.5919674177307,128.4321542949278,128.9476318359375,15538300,0.0,0.0
2016-09-23 00:00:00-04:00,126.44957275862836,127.4805279066973,126.19184153459089,126.8460922241211,28326300,0.0,0.0
2016-09-26 00:00:00-04:00,126.261234546004,127.04435842710664,125.69619675368692,126.20175170898438,15064900,0.0,0.0
2016-09-27 00:00:00-04:00,126.49912488110844,127.88693149420394,126.32069152185633,127.5697250366211,15637100,0.0,0.0
2016-09-28 00:00:00-04:00,128.08522649569827,128.34295773604612,127.28226488446138,128.10504150390625,12047600,0.0,0.0
2016-09-29 00:00:00-04:00,128.05546044544167,128.16450348311392,126.4396601384275,126.9749526977539,14532200,0.0,0.0
2016-09-30 00:00:00-04:00,126.91548800854878,127.47061074626777,126.3405351370655,127.15340423583984,18402900,0.0,0.0
2016-10-03 00:00:00-04:00,127.26243584130208,127.96624670407802,126.6874830215089,127.64904022216797,13156900,0.0,0.0
2016-10-04 00:00:00-04:00,128.0455537665615,128.15459680493566,126.43966095228672,127.07408905029297,14307500,0.0,0.0
2016-10-05 00:00:00-04:00,127.1335679697271,127.6787831772453,126.71722593652031,127.35165405273438,12386800,0.0,0.0
2016-10-06 00:00:00-04:00,127.31198674162945,127.93650731985815,126.96504262947019,127.61930084228516,11682700,0.0,0.0
2016-10-07 00:00:00-04:00,127.91668673827587,128.1248653218807,127.21287583257707,127.86713409423828,12804400,0.0,0.0
2016-10-10 00:00:00-04:00,128.5511091254094,129.56223410954888,128.07529183179747,129.1062469482422,15138700,0.0,0.0
2016-10-11 00:00:00-04:00,129.09634927953243,129.50278387759766,127.11375919253555,127.75811004638672,17537900,0.0,0.0
2016-10-12 00:00:00-04:00,127.8869373324829,128.5312880312312,127.34173729056447,127.92659759521484,11073000,0.0,0.0
2016-10-13 00:00:00-04:00,127.09391785301777,127.13356299112138,125.64662073391528,126.70730590820312,17139300,0.0,0.0
2016-10-14 00:00:00-04:00,127.37149803547238,127.82748525791776,126.46941596912207,126.76679992675781,13345300,0.0,0.0
2016-10-17 00:00:00-04:00,127.08399921612971,127.35165306610313,126.21166245383856,126.42974853515625,11351700,0.0,0.0
2016-10-18 00:00:00-04:00,127.55981068559328,128.2636366660205,126.89564496866093,127.4507827758789,13504000,0.0,0.0
2016-10-19 00:00:00-04:00,127.6193021360843,129.33423796043195,127.48052146462192,128.9773712158203,16752300,0.0,0.0
2016-10-20 00:00:00-04:00,128.93771454289268,129.522574811307,128.37266927865835,128.86831665039062,13167500,0.0,0.0
2016-10-21 00:00:00-04:00,128.65024491774724,130.97979387459094,128.57093951432714,130.92031860351562,19088800,0.0,0.0
2016-10-24 00:00:00-04:00,131.5646435822047,132.2486393962456,130.9995983007073,132.11976623535156,17470200,0.0,0.0
2016-10-25 00:00:00-04:00,132.3378707154076,132.3378707154076,131.06901443847525,131.13839721679688,13336800,0.0,0.0
2016-10-26 00:00:00-04:00,130.49407505103184,131.10867311946592,129.80017156635444,129.8992919921875,13084700,0.0,0.0
2016-10-27 00:00:00-04:00,130.59319268147271,130.65266795400302,128.14469312257833,128.56103515625,16741400,0.0,0.0
2016-10-28 00:00:00-04:00,129.363993614297,131.81249340082837,128.7989482208078,130.14710998535156,24545500,0.0,0.0
2016-10-31 00:00:00-04:00,130.86082602990442,130.96986906704848,129.74067314937935,129.84971618652344,15669000,0.0,0.0
2016-11-01 00:00:00-04:00,130.2660574222336,130.79144247278973,127.53007400700369,128.3726806640625,22077800,0.0,0.0
2016-11-02 00:00:00-04:00,129.0963174282169,129.0963174282169,125.18070599767049,126.06295776367188,39640900,0.0,0.0
2016-11-03 00:00:00-04:00,120.93797302246094,122.2068292342592,118.45973587036133,118.95538330078125,63766300,0.0,0.0
2016-11-04 00:00:00-04:00,118.54894688858133,120.8685807587336,118.2119102714965,119.6988525390625,30545500,0.0,0.0
2016-11-07 00:00:00-05:00,121.76075840807688,122.13744775985919,120.29363857985611,121.08667755126953,23008900,0.0,0.0
2016-11-08 00:00:00-05:00,120.96771081854621,123.52525337801801,120.48197845372516,123.1386489868164,19460800,0.0,0.0
2016-11-09 00:00:00-05:00,120.44234350497159,122.73223255392462,119.46096356441753,122.10771942138672,31916000,0.0,0.0
2016-11-10 00:00:00-05:00,122.85117086824003,123.09899458034711,114.26655385062068,119.74842071533203,67846700,0.0,0.0
2016-11-11 00:00:00-05:00,118.48947209758641,119.64928525586684,117.12148792856176,117.9839096069336,32840100,0.0,0.0
2016-11-14 00:00:00-05:00,118.09294837919421,118.09294837919421,112.5615290691518,114.07820892333984,51377000,0.0,0.0
2016-11-15 00:00:00-05:00,115.71385392684638,117.45852745909441,114.82168702798108,116.17975616455078,34681400,0.0,0.0
2016-11-16 00:00:00-05:00,113.48343851484168,116.85383497700384,113.21578466828272,115.32723999023438,32397900,0.0,0.0
2016-11-17 00:00:00-05:00,115.79314566724183,116.76461791992188,115.00011434791172,116.76461791992188,18597800,0.0,0.0
2016-11-18 00:00:00-05:00,117.3594119882875,118.09296815529746,115.82290174525887,116.00133514404297,22879300,0.0,0.0
2016-11-21 00:00:00-05:00,117.17104631325257,120.88840193947225,116.77453443017264,120.70996856689453,35415400,0.0,0.0
2016-11-22 00:00:00-05:00,121.33449456580837,121.90944741009723,119.8475522489798,120.41259002685547,26089200,0.0,0.0
2016-11-23 00:00:00-05:00,120.17469029712935,120.25398814538373,118.89591890214658,119.78807830810547,15672100,0.0,0.0
2016-11-25 00:00:00-05:00,119.95658998271372,120.08545558846409,119.02477041857904,119.33206939697266,8658600,0.0,0.0
2016-11-28 00:00:00-05:00,119.0743476034829,120.63068031347514,118.77695610456261,119.36182403564453,18101300,0.0,0.0
2016-11-29 00:00:00-05:00,119.52042619179777,121.03710618381358,119.3519078733471,119.81781768798828,18891000,0.0,0.0
2016-11-30 00:00:00-05:00,119.27258353932238,120.72978802605712,116.92321226856856,117.38912200927734,30188900,0.0,0.0
