Date,open,high,low,close,volume,dividends,stock splits
2016-09-19 00:00:00-04:00,145.98780397642403,147.05710403798147,145.72535155182703,145.81283569335938,1058900,0.0,0.0
2016-09-20 00:00:00-04:00,147.14459761015695,148.2722205050064,146.26001095655485,147.3876190185547,1488200,0.0,0.0
2016-09-21 00:00:00-04:00,148.20414794760504,151.27592656635673,147.87362763565994,151.08151245117188,1791200,0.0,0.0
2016-09-22 00:00:00-04:00,152.04391095473449,153.69645349402268,151.33427779315596,153.25901794433594,1599000,0.0,0.0
2016-09-23 00:00:00-04:00,152.47163098833005,153.73533039123635,152.33553959880862,153.25901794433594,1626200,0.0,0.0
2016-09-26 00:00:00-04:00,152.59795984794366,152.59795984794366,151.26620761470173,151.8008575439453,1650500,0.0,0.0
2016-09-27 00:00:00-04:00,152.08275582682637,154.58102239113714,151.48006763340797,154.44493103027344,1874200,0.0,0.0
2016-09-28 00:00:00-04:00,154.64912080838454,154.64912080838454,152.7535565330281,154.21168518066406,946700,0.0,0.0
2016-09-29 00:00:00-04:00,154.20197241461838,154.8241067220645,151.003801884001,151.70370483398438,1473900,0.0,0.0
2016-09-30 00:00:00-04:00,152.32581145907767,155.07681550337554,152.32581145907767,154.61993408203125,1985900,0.0,0.0
2016-10-03 00:00:00-04:00,153.54089967541051,154.77545239685924,153.17151727675812,154.67823791503906,1304500,0.0,0.0
2016-10-04 00:00:00-04:00,154.54218416254216,154.9893501217884,152.10225433648282,153.1715545654297,1124700,0.0,0.0
2016-10-05 00:00:00-04:00,153.98808547089197,154.36719826653888,153.2784522939547,153.86170959472656,1171500,0.0,0.0
2016-10-06 00:00:00-04:00,154.08531124055588,154.08531124055588,152.82161159617874,154.01727294921875,998100,0.0,0.0
2016-10-07 00:00:00-04:00,154.56161175859344,154.56161175859344,152.61744054150424,153.79367065429688,1087000,0.0,0.0
2016-10-10 00:00:00-04:00,154.79493973643204,155.6309340724055,154.12419819755377,154.66856384277344,927800,0.0,0.0
2016-10-11 00:00:00-04:00,151.64534987153655,152.21887680155163,149.497034221903,150.5760498046875,2697500,0.0,0.0
2016-10-12 00:00:00-04:00,150.66357456794904,150.9260270387677,149.3026456287559,149.5067901611328,1088600,0.0,0.0
2016-10-13 00:00:00-04:00,148.4861120980529,148.86522498243593,146.89189191335845,147.7862091064453,2191800,0.0,0.0
2016-10-14 00:00:00-04:00,148.62215142589824,148.66102831942547,147.27095317490117,147.47509765625,1477900,0.0,0.0
2016-10-17 00:00:00-04:00,147.6111681199601,147.6111681199601,146.1044328426266,146.57102966308594,1614000,0.0,0.0
2016-10-18 00:00:00-04:00,147.94170691693833,148.06808278895542,146.84324546410986,147.43621826171875,1727300,0.0,0.0
2016-10-19 00:00:00-04:00,146.8918349510199,147.78615179730477,146.79462047155212,147.5625762939453,1859500,0.0,0.0
2016-10-20 00:00:00-04:00,147.57235113442374,147.87369537593165,146.87244813285886,147.42654418945312,2005200,0.0,0.0
2016-10-21 00:00:00-04:00,146.49328363229242,146.5807677684534,145.57952087812814,146.45440673828125,1589500,0.0,0.0
2016-10-24 00:00:00-04:00,147.49457640052066,149.11795792990884,146.74608100341723,148.8360595703125,2098500,0.0,0.0
2016-10-25 00:00:00-04:00,145.1809755360063,146.4544051693108,143.62563280096174,143.83949279785156,2431300,0.0,0.0
2016-10-26 00:00:00-04:00,143.06185243306192,144.00477676018474,142.0703208537764,143.90756225585938,3958100,0.0,0.0
2016-10-27 00:00:00-04:00,147.74727686957536,149.0012606074385,144.3838545954225,145.05459594726562,2999800,0.0,0.0
2016-10-28 00:00:00-04:00,145.32682368745242,145.56012961380074,142.93548614915056,143.1007537841797,1805900,0.0,0.0
2016-10-31 00:00:00-04:00,143.33400961967422,144.26721826266044,142.85769719905,142.9257354736328,1345800,0.0,0.0
2016-11-01 00:00:00-04:00,143.86867995176792,143.86867995176792,140.31084282010366,141.94395446777344,1900600,0.0,0.0
2016-11-02 00:00:00-04:00,141.69118029422398,142.8576947864687,141.45788926205338,141.73007202148438,1791000,0.0,0.0
2016-11-03 00:00:00-04:00,141.75925214702303,142.75078366341393,141.63287626598648,142.0022735595703,1821200,0.0,0.0
2016-11-04 00:00:00-04:00,142.1286709561654,143.55762343203756,142.1286709561654,142.47862243652344,1365700,0.0,0.0
2016-11-07 00:00:00-05:00,144.72409277126138,148.1361075077855,144.03390554560394,147.57229614257812,2027200,0.0,0.0
2016-11-08 00:00:00-05:00,147.1835141266161,149.7400896871329,146.37668113492833,148.30140686035156,1620000,0.0,0.0
2016-11-09 00:00:00-05:00,150.32330090881123,152.63686914196924,145.2781747978679,147.80560302734375,2441500,0.0,0.0
2016-11-10 00:00:00-05:00,149.50676232811077,151.25651930541372,148.60271504281735,150.04141235351562,2247900,0.0,0.0
2016-11-11 00:00:00-05:00,149.1082477420907,149.30266194526445,146.4544575282796,147.02798461914062,1766300,0.0,0.0
2016-11-14 00:00:00-05:00,148.26252372123923,148.77772798550978,143.60622464162634,143.8881378173828,2517100,0.0,0.0
